Landowners|Budget|Expected Damage|Run Time|Allocation|Levels|Allocation Method|Total Budget Used|Remaining Budget|Maximum Amount Offered|Level Amounts|Area of Each Landowner
4|40000|88.5955615097|172.209621168|[0, 5, 6, 5]|10|Risk-based|38213.1377852|1786.86221485|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|40000|85.7090044415|174.072900877|[0, 9, 10, 7]|15|Risk-based|39919.0814363|80.9185637236|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|40000|85.482214968|172.625763058|[0, 9, 10, 7]|15|Risk-based|39919.0814363|80.9185637236|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|40000|84.9515898802|174.628917833|[0, 9, 10, 7]|15|Risk-based|39919.0814363|80.9185637236|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|40000|85.0144001517|174.262364878|[0, 9, 10, 7]|15|Risk-based|39919.0814363|80.9185637236|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|40000|84.9808792098|172.96142732|[0, 9, 10, 7]|15|Risk-based|39919.0814363|80.9185637236|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|40000|86.031861102|174.782719023|[0, 12, 13, 10]|20|Risk-based|39595.8500076|404.149992357|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|40000|85.998627036|181.786535132|[0, 12, 13, 10]|20|Risk-based|39595.8500076|404.149992357|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|40000|86.151093967|174.387612096|[0, 12, 13, 10]|20|Risk-based|39595.8500076|404.149992357|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|40000|85.758281342|171.908473121|[0, 12, 13, 10]|20|Risk-based|39595.8500076|404.149992357|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|40000|85.8870000732|171.411167807|[0, 12, 13, 10]|20|Risk-based|39595.8500076|404.149992357|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|60000|88.7968943497|172.56461657|[0, 1, 1, 0]|2|Risk-based|42989.7800083|17010.2199917|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|60000|88.9699133502|174.518323779|[0, 1, 1, 0]|2|Risk-based|42989.7800083|17010.2199917|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|60000|88.6636859603|172.749387235|[0, 1, 1, 0]|2|Risk-based|42989.7800083|17010.2199917|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|60000|88.2950535954|173.721207593|[0, 1, 1, 0]|2|Risk-based|42989.7800083|17010.2199917|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|60000|87.9978915678|173.849919915|[0, 1, 1, 0]|2|Risk-based|42989.7800083|17010.2199917|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|60000|54.577248402|171.804488422|[2, 3, 3, 3]|5|Risk-based|59179.8413896|820.158610372|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|60000|54.575712852|171.184228514|[2, 3, 3, 3]|5|Risk-based|59179.8413896|820.158610372|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|60000|54.6288638597|169.962545472|[2, 3, 3, 3]|5|Risk-based|59179.8413896|820.158610372|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|60000|54.5135107119|172.931995837|[2, 3, 3, 3]|5|Risk-based|59179.8413896|820.158610372|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|60000|54.4267363181|170.049224846|[2, 3, 3, 3]|5|Risk-based|59179.8413896|820.158610372|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|60000|53.4395427875|170.659675966|[5, 7, 7, 6]|10|Risk-based|59784.5765429|215.423457122|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|60000|53.4299339416|173.161038029|[5, 7, 7, 6]|10|Risk-based|59784.5765429|215.423457122|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|60000|53.5934684656|173.339296335|[5, 7, 7, 6]|10|Risk-based|59784.5765429|215.423457122|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|60000|53.684965172|174.04051117|[5, 7, 7, 6]|10|Risk-based|59784.5765429|215.423457122|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|60000|53.7647176873|173.657136729|[5, 7, 7, 6]|10|Risk-based|59784.5765429|215.423457122|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|60000|53.3060003428|174.07359606|[8, 10, 11, 10]|15|Risk-based|59957.3580152|42.6419847644|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|60000|53.3803550884|173.942209674|[8, 10, 11, 10]|15|Risk-based|59957.3580152|42.6419847644|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|60000|53.357250686|174.317891594|[8, 10, 11, 10]|15|Risk-based|59957.3580152|42.6419847644|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|60000|53.1787208025|171.659268926|[8, 10, 11, 10]|15|Risk-based|59957.3580152|42.6419847644|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|60000|53.0741640794|171.893708171|[8, 10, 11, 10]|15|Risk-based|59957.3580152|42.6419847644|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|60000|54.7403154922|174.363998074|[10, 14, 15, 13]|20|Risk-based|58900.6398832|1099.36011684|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|60000|55.0329499619|173.771962466|[10, 14, 15, 13]|20|Risk-based|58900.6398832|1099.36011684|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|60000|54.8716730742|175.923531334|[10, 14, 15, 13]|20|Risk-based|58900.6398832|1099.36011684|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|60000|54.5798592282|172.483048381|[10, 14, 15, 13]|20|Risk-based|58900.6398832|1099.36011684|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|60000|54.6734227456|172.288096591|[10, 14, 15, 13]|20|Risk-based|58900.6398832|1099.36011684|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|80000|53.9642693813|171.552638039|[0, 1, 1, 1]|2|Risk-based|64484.6700124|15515.3299876|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|80000|53.8450253432|171.852084823|[0, 1, 1, 1]|2|Risk-based|64484.6700124|15515.3299876|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|80000|53.8424829427|170.614713523|[0, 1, 1, 1]|2|Risk-based|64484.6700124|15515.3299876|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|80000|53.7810734283|169.528377189|[0, 1, 1, 1]|2|Risk-based|64484.6700124|15515.3299876|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|80000|53.4660920361|172.250832072|[0, 1, 1, 1]|2|Risk-based|64484.6700124|15515.3299876|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|80000|35.4277107603|174.69392395|[3, 4, 4, 3]|5|Risk-based|75335.4558318|4664.54416815|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|80000|35.2733923796|171.014435564|[3, 4, 4, 3]|5|Risk-based|75335.4558318|4664.54416815|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|80000|35.4127015943|172.673680597|[3, 4, 4, 3]|5|Risk-based|75335.4558318|4664.54416815|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|80000|35.4929273223|172.706247797|[3, 4, 4, 3]|5|Risk-based|75335.4558318|4664.54416815|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|80000|35.3751578193|169.789437036|[3, 4, 4, 3]|5|Risk-based|75335.4558318|4664.54416815|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|80000|31.6461061579|172.736308757|[8, 8, 9, 8]|10|Risk-based|78937.0746876|1062.9253124|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|80000|31.6666925829|174.017474285|[8, 8, 9, 8]|10|Risk-based|78937.0746876|1062.9253124|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|80000|31.4519896394|173.979164148|[8, 8, 9, 8]|10|Risk-based|78937.0746876|1062.9253124|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|80000|31.7459758445|174.01203286|[7, 9, 9, 8]|10|Risk-based|78921.7649369|1078.23506311|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|80000|31.4536115754|170.654331821|[8, 8, 9, 8]|10|Risk-based|78937.0746876|1062.9253124|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|80000|30.6040625432|173.836443214|[12, 13, 14, 13]|15|Risk-based|79956.2666638|43.7333362156|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|80000|30.6307612671|173.709097363|[12, 13, 14, 13]|15|Risk-based|79956.2666638|43.7333362156|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|80000|30.5889258563|170.67040351|[12, 13, 14, 13]|15|Risk-based|79956.2666638|43.7333362156|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|80000|30.3928011057|172.623894542|[12, 13, 14, 13]|15|Risk-based|79956.2666638|43.7333362156|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|80000|30.5900153381|173.042640522|[12, 13, 14, 13]|15|Risk-based|79956.2666638|43.7333362156|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|80000|31.087063737|172.750680605|[16, 18, 19, 17]|20|Risk-based|79307.7318102|692.268189821|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|80000|30.8450731096|174.090690327|[16, 18, 19, 17]|20|Risk-based|79307.7318102|692.268189821|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|80000|30.9356197261|171.833742412|[16, 18, 19, 17]|20|Risk-based|79307.7318102|692.268189821|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|80000|31.070684578|171.440121708|[16, 18, 19, 17]|20|Risk-based|79307.7318102|692.268189821|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|80000|31.0775086935|171.362100828|[16, 18, 19, 17]|20|Risk-based|79307.7318102|692.268189821|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|100000|26.2358429547|172.621201136|[1, 1, 1, 1]|2|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|100000|25.98908573|171.833419283|[1, 1, 1, 1]|2|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|100000|25.9138113495|168.453653591|[1, 1, 1, 1]|2|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|100000|26.0860089588|171.620008459|[1, 1, 1, 1]|2|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|100000|25.9053926205|174.035893496|[1, 1, 1, 1]|2|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|100000|26.0650137247|168.825944932|[4, 4, 4, 4]|5|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|100000|26.0429414095|171.770922252|[4, 4, 4, 4]|5|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|100000|26.0196905834|172.798854997|[4, 4, 4, 4]|5|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|100000|25.9934781308|170.173330303|[4, 4, 4, 4]|5|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|100000|25.9058959769|170.643518944|[4, 4, 4, 4]|5|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[543.1415, 539.682, 539.682, 539.682]
4|100000|26.1485769306|169.748321706|[9, 9, 9, 9]|10|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|100000|25.8495421632|172.474133319|[9, 9, 9, 9]|10|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|100000|26.0674669379|174.28569474|[9, 9, 9, 9]|10|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|100000|26.0681227719|170.960006804|[9, 9, 9, 9]|10|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|100000|25.9827921427|172.821321001|[9, 9, 9, 9]|10|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[543.1415, 539.682, 539.682, 539.682]
4|100000|25.9412048815|172.781157991|[14, 14, 14, 14]|15|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|100000|26.0857049922|172.143762002|[14, 14, 14, 14]|15|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
4|100000|25.9243365266|173.330480828|[14, 14, 14, 14]|15|Risk-based|86117.347773|13882.652227|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[543.1415, 539.682, 539.682, 539.682]
