Landowners | Budget | Expected Damage | Run Time | Allocation | Levels | Total Budget Used | Remaining Budget | Maximum Amount Offered | Level Amounts | Area of Each Landowner
4|21000|125.886998998|250.007492125|[3, 0, 0, 0]|4|20438.5172048|561.4827952|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|21000|124.86952315|230.724114651|[3, 1, 0, 1]|5|20685.3869351|314.613064918|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|21000|124.292996259|188.997930153|[2, 4, 0, 0]|6|20861.0663245|138.933675461|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|21000|124.273664501|212.56831313|[4, 2, 1, 0]|7|20691.1280916|308.871908399|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|21000|123.315721129|773.898787324|[4, 3, 0, 1]|8|20835.4771698|164.522830228|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|21000|123.052392842|948.80838385|[5, 3, 1, 0]|9|20995.4093871|4.59061293477|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|21000|123.256083248|959.510076487|[5, 4, 1, 0]|10|20805.951222|194.048778035|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|22000|119.569595149|1097.61776214|[1, 1, 0, 0]|2|21908.2532735|91.7467265406|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|22000|125.868037089|1051.73610646|[1, 2, 0, 0]|3|20599.2695873|1400.73041269|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|22000|119.569595149|206.129359936|[2, 2, 0, 0]|4|21908.2532735|91.7467265406|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|22000|122.177065117|203.901558144|[2, 3, 0, 0]|5|21253.7614304|746.238569616|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|22000|119.569595149|201.230448687|[3, 3, 0, 0]|6|21908.2532735|91.7467265406|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|22000|121.166281993|203.750958041|[3, 4, 0, 0]|7|21471.9253781|528.074621924|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|22000|119.569595149|203.571754512|[4, 4, 0, 0]|8|21908.2532735|91.7467265406|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|22000|120.711797798|202.960921513|[4, 5, 0, 0]|9|21581.0073519|418.992648078|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|22000|119.569595149|206.206938721|[5, 5, 0, 0]|10|21908.2532735|91.7467265406|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|23000|119.569595149|206.85647425|[1, 1, 0, 0]|2|21908.2532735|1091.74672654|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|23000|125.868037089|204.883434342|[1, 2, 0, 0]|3|20599.2695873|2400.73041269|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|23000|119.569595149|203.237347798|[2, 2, 0, 0]|4|21908.2532735|1091.74672654|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|23000|118.334670252|205.040841563|[3, 2, 0, 0]|5|22562.7451165|437.254883466|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|23000|118.23687659|202.567086807|[4, 2, 0, 0]|6|22955.4402224|44.5597776206|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|23000|118.590835878|202.937954763|[4, 3, 0, 0]|7|22344.5811688|655.418831157|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|23000|118.270490453|213.368253372|[5, 3, 0, 0]|8|22656.2439513|343.756048741|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|23000|118.222881595|203.428373974|[6, 3, 0, 0]|9|22889.9910381|110.008961928|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|23000|118.123717094|202.520518097|[5, 5, 1, 0]|10|22949.3163221|50.6836779066|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|24000|119.569595149|203.636031915|[1, 1, 0, 0]|2|21908.2532735|2091.74672654|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|24000|118.401059339|201.977028308|[2, 1, 0, 0]|3|23217.2369596|782.763040391|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|24000|118.996686764|199.887467218|[3, 1, 0, 0]|4|23653.564855|346.435145007|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|24000|118.334670252|202.791763491|[3, 2, 0, 0]|5|22562.7451165|1437.25488347|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|24000|116.892717932|202.849202605|[3, 3, 1, 0]|6|23782.166761|217.833238999|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|24000|116.34630628|201.573229444|[4, 3, 1, 0]|7|23906.1757418|93.8242582063|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|24000|116.337516406|225.616590557|[5, 3, 1, 0]|8|23994.7535852|5.2464147826|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|24000|115.939158139|224.095806364|[4, 6, 0, 0]|9|23992.2930896|7.70691043325|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|24000|116.159989393|214.065188972|[6, 4, 0, 1]|10|23799.0074868|200.992513213|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|25000|119.286952541|219.222215675|[1, 0, 0, 1]|2|24043.9634982|956.036501769|39.8288066012|[0.0, 19.9144033006]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|25000|118.207468367|218.073076819|[2, 0, 0, 1]|3|24285.092072|714.907928005|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|25000|118.863136167|218.14502197|[3, 0, 0, 1]|4|24365.4682632|634.53173675|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|25000|114.853768854|229.189957231|[3, 2, 1, 0]|5|24905.136976|94.8630240391|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|25000|115.354480471|243.462755866|[3, 3, 0, 1]|6|24264.4239085|735.57609147|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|25000|115.153051504|228.373988883|[4, 3, 0, 1]|7|24308.0566981|691.943301932|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|25000|113.745399803|203.198744483|[4, 5, 0, 0]|8|24664.0084022|335.991597804|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|25000|113.293607029|242.407006461|[5, 5, 0, 0]|9|24646.7849326|353.215067358|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
4|25000|113.325320276|256.171614469|[6, 5, 0, 0]|10|24633.3889008|366.611099234|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[615.7909999999999, 484.33, 470.49199999999996, 591.5745]
5|10000|149.453604221|456.547060798|[0, 0, 0, 0, 1]|2|8405.05314265|1594.94685735|39.8288066012|[0.0, 19.9144033006]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|10000|152.470529814|446.64734974|[0, 0, 0, 1, 1]|3|8405.05314265|1594.94685735|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|10000|149.453604221|490.631118641|[0, 0, 0, 0, 2]|4|8405.05314265|1594.94685735|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|10000|148.498514337|438.2545281|[0, 1, 0, 1, 2]|5|9920.71846345|79.2815365467|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|10000|146.353393284|423.860829862|[1, 0, 0, 0, 3]|6|9865.60336088|134.396639121|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|10000|145.662939861|403.754984454|[0, 0, 0, 0, 4]|7|9805.89533309|194.104666911|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|10000|146.964643955|437.721218766|[0, 0, 0, 1, 4]|8|9605.77502017|394.224979831|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|10000|146.574677929|438.56044733|[0, 0, 0, 0, 5]|9|9455.68478548|544.315214521|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|10000|146.673301115|398.433019251|[1, 1, 0, 0, 5]|10|9890.09896202|109.901037977|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|11000|149.453604221|403.303199349|[0, 0, 0, 0, 1]|2|8405.05314265|2594.94685735|39.8288066012|[0.0, 19.9144033006]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|11000|148.307501692|402.905122311|[1, 1, 0, 0, 1]|3|10885.2327585|114.767241489|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|11000|144.093734326|399.461809324|[1, 0, 0, 0, 2]|4|10839.3035064|160.696493634|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|11000|143.917707576|408.90243132|[0, 0, 0, 0, 3]|5|10506.3164283|493.68357169|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|11000|144.86368021|399.407375955|[0, 0, 1, 0, 3]|6|10981.684188|18.3158119829|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|11000|143.978412106|398.772048434|[0, 1, 0, 0, 4]|7|10816.3388803|183.661119707|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|11000|143.202903506|402.945990104|[0, 0, 0, 0, 5]|8|10806.4968977|193.50310231|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|11000|144.423586383|401.473001324|[0, 0, 0, 1, 5]|9|10506.3164283|493.68357169|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|11000|143.387737011|402.626486289|[0, 1, 0, 0, 6]|10|10946.4717614|53.5282386279|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|12000|149.453604221|401.136094447|[0, 0, 0, 0, 1]|2|8405.05314265|3594.94685735|39.8288066012|[0.0, 19.9144033006]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|12000|146.749244367|401.448355888|[0, 1, 0, 1, 1]|3|11436.3837843|563.616215741|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|12000|143.32125257|403.676511587|[0, 0, 0, 1, 2]|4|11206.7375235|793.262476469|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|12000|142.755716959|399.993605332|[2, 0, 0, 0, 2]|5|11780.8531754|219.146824649|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|12000|141.053840082|402.245867813|[0, 0, 0, 0, 4]|6|11767.0743997|232.925600293|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|12000|141.889320175|402.078583107|[0, 0, 1, 0, 4]|7|11953.0878709|46.9121291031|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|12000|141.040969013|399.691626984|[1, 0, 0, 0, 5]|8|11849.7470536|150.252946431|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|12000|141.505740245|446.098157133|[0, 0, 0, 0, 6]|9|11556.9480711|443.051928859|39.8288066012|[0.0, 2.489300412575, 7.467901237725, 12.446502062875, 17.425102888025002, 22.403703713174998, 27.382304538325002, 32.360905363474998, 37.339506188625002]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|12000|141.493379159|403.284823516|[0, 1, 0, 1, 6]|10|11880.366555|119.633445|39.8288066012|[0.0, 2.2127114778444446, 6.6381344335333337, 11.063557389222222, 15.488980344911113, 19.9144033006, 24.339826256288887, 28.765249211977775, 33.190672167666662, 37.616095123355549]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|13000|148.239407693|453.45684017|[0, 0, 1, 0, 0]|2|12883.1552268|116.844773154|39.8288066012|[0.0, 19.9144033006]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|13000|139.348785469|451.618671048|[0, 0, 0, 0, 2]|3|12607.579714|392.420286028|39.8288066012|[0.0, 9.9572016503, 29.8716049509]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|13000|140.608849694|1220.9911907|[1, 1, 0, 0, 2]|4|12860.1906008|139.809399227|39.8288066012|[0.0, 6.6381344335333337, 19.9144033006, 33.190672167666669]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|13000|139.475528687|1364.9336919|[0, 0, 0, 1, 3]|5|12607.579714|392.420286028|39.8288066012|[0.0, 4.97860082515, 14.93580247545, 24.89300412575, 34.850205776050004]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|13000|139.03511721|1636.19936031|[0, 1, 0, 0, 4]|6|12979.6066564|20.3933436486|39.8288066012|[0.0, 3.9828806601200002, 11.948641980360001, 19.9144033006, 27.880164620840002, 35.845925941079997]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|13000|139.348785468|1648.07427311|[0, 0, 0, 0, 5]|7|12607.579714|392.420286028|39.8288066012|[0.0, 3.3190672167666668, 9.9572016503, 16.595336083833335, 23.233470517366669, 29.8716049509, 36.509739384433331]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
5|13000|139.32491201|1822.68483279|[0, 1, 0, 1, 5]|8|12873.3132442|126.686755757|39.8288066012|[0.0, 2.8449147572285716, 8.5347442716857138, 14.224573786142857, 19.9144033006, 25.604232815057145, 31.29406232951429, 36.983891843971435]|[366.707, 304.436, 646.9264999999999, 422.05899999999997, 422.05899999999997]
