Started 11/01/17 10:17:27 in McCain 321
Landowners|Budget|Expected Damage|Total Run Time|Second Stage Time|Create Model Time|Optimize Time|Allocation|Levels|Allocation Method|Total Budget Used|Remaining Budget|Maximum Amount Offered|Level Amounts|Area of Each Landowner
5|20000|137.729567944|345.432576815|345.343544231|0.0890311617404|0.0176239033462|[4, 4, 4, 4, 4]|20|Uniform|18129.9679522|1870.03204778|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|20000|137.989793131|348.982341394|348.894182055|0.088157916849|0.0181413081009|[4, 4, 4, 4, 4]|20|Uniform|18129.9679522|1870.03204778|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|20000|137.498736248|346.714992193|346.62672505|0.0882654368761|0.0174956188421|[4, 4, 4, 4, 4]|20|Uniform|18129.9679522|1870.03204778|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|20000|137.70701087|347.239950928|347.152818149|0.0871313562384|0.0172771653743|[4, 4, 4, 4, 4]|20|Uniform|18129.9679522|1870.03204778|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|177.092394289|346.887556203|346.875281849|0.0122723625391|0.00219705014024|[0, 0, 0, 0, 0]|2|Uniform|0.0|40000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|177.334236764|339.097275504|339.085021631|0.0122527359053|0.00216746790102|[0, 0, 0, 0, 0]|2|Uniform|0.0|40000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|176.792005621|347.295042728|347.281795005|0.0132460164023|0.00224967236863|[0, 0, 0, 0, 0]|2|Uniform|0.0|40000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|177.340760324|346.190650135|346.178330839|0.012317873654|0.00219534349162|[0, 0, 0, 0, 0]|2|Uniform|0.0|40000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|176.587177953|348.728945908|348.716802114|0.0121423713281|0.00222890794976|[0, 0, 0, 0, 0]|2|Uniform|0.0|40000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|129.937268914|345.878170953|345.85234196|0.0258278546971|0.00587548775366|[1, 1, 1, 1, 1]|5|Uniform|21529.3369433|18470.6630567|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|129.931856693|349.274066645|349.248162843|0.0259023791878|0.0060120212147|[1, 1, 1, 1, 1]|5|Uniform|21529.3369433|18470.6630567|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|129.739020554|346.869577028|346.817440038|0.0521355674719|0.00619520351756|[1, 1, 1, 1, 1]|5|Uniform|21529.3369433|18470.6630567|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|129.96674829|346.272441613|346.246493438|0.025946183654|0.00616419903236|[1, 1, 1, 1, 1]|5|Uniform|21529.3369433|18470.6630567|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|129.757061225|347.58660044|347.560591963|0.0260064859176|0.00615680351621|[1, 1, 1, 1, 1]|5|Uniform|21529.3369433|18470.6630567|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|92.1749009867|344.397454733|344.348270563|0.0491827479564|0.0127499449882|[4, 4, 4, 4, 4]|10|Uniform|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|91.9265330492|347.626015645|347.551501967|0.0745122557273|0.0120248956955|[4, 4, 4, 4, 4]|10|Uniform|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|92.0338052041|344.327422195|344.278095234|0.0493258236093|0.0126287716557|[4, 4, 4, 4, 4]|10|Uniform|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|92.1564877735|343.633016965|343.584056083|0.0489591744845|0.0125980516314|[4, 4, 4, 4, 4]|10|Uniform|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|92.1271150709|345.609975814|345.559933759|0.050040348433|0.012371064804|[4, 4, 4, 4, 4]|10|Uniform|38274.376788|1725.62321199|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|94.7233192558|346.310992106|346.240374466|0.0706159335095|0.0176597433747|[6, 6, 6, 6, 6]|15|Uniform|36907.4347599|3092.56524013|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|94.9304671709|343.356390887|343.28589442|0.0704950445215|0.0172768809716|[6, 6, 6, 6, 6]|15|Uniform|36907.4347599|3092.56524013|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|94.9154122369|347.038128946|346.942545603|0.0955819210503|0.0176500722882|[6, 6, 6, 6, 6]|15|Uniform|36907.4347599|3092.56524013|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|95.0090378198|343.233850729|343.163214599|0.0706349912798|0.0173915121122|[6, 6, 6, 6, 6]|15|Uniform|36907.4347599|3092.56524013|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|95.1261867553|346.245662006|346.175659051|0.0700018175994|0.0170228719362|[6, 6, 6, 6, 6]|15|Uniform|36907.4347599|3092.56524013|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|96.4742855359|345.625477476|345.532298258|0.0931777952355|0.0226952662342|[8, 8, 8, 8, 8]|20|Uniform|36259.9359044|3740.06409557|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|96.5914260459|349.566331771|349.472463629|0.0938664355781|0.0228610974737|[8, 8, 8, 8, 8]|20|Uniform|36259.9359044|3740.06409557|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|96.3938834847|349.460313293|349.366479853|0.0938320177956|0.0236285289866|[8, 8, 8, 8, 8]|20|Uniform|36259.9359044|3740.06409557|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|96.1819014362|347.062585209|346.967477457|0.0951066141133|0.023595817911|[8, 8, 8, 8, 8]|20|Uniform|36259.9359044|3740.06409557|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|40000|96.3533676311|346.29752792|346.204133378|0.0933931198088|0.0228374885046|[8, 8, 8, 8, 8]|20|Uniform|36259.9359044|3740.06409557|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|177.189291327|345.172879743|345.160712625|0.0121656957781|0.00215609016595|[0, 0, 0, 0, 0]|2|Uniform|0.0|60000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|176.866257827|344.449537394|344.437258204|0.0122780514648|0.00217201904161|[0, 0, 0, 0, 0]|2|Uniform|0.0|60000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|177.122052578|344.924976028|344.912733817|0.0122413580539|0.00214385899017|[0, 0, 0, 0, 0]|2|Uniform|0.0|60000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|176.683038701|347.414597356|347.402366807|0.0122294113971|0.00224199239165|[0, 0, 0, 0, 0]|2|Uniform|0.0|60000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|176.939719099|345.140310835|345.128068908|0.0122405047296|0.00225849013077|[0, 0, 0, 0, 0]|2|Uniform|0.0|60000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|82.3457592296|341.877443344|341.84896219|0.0284797317581|0.00842524925247|[2, 2, 2, 2, 2]|5|Uniform|43058.6738865|16941.3261135|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|82.2736706428|347.287035612|347.258700663|0.0283338116715|0.00844658259302|[2, 2, 2, 2, 2]|5|Uniform|43058.6738865|16941.3261135|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|82.2507236309|346.119555481|346.091293065|0.0282607094268|0.00851712480653|[2, 2, 2, 2, 2]|5|Uniform|43058.6738865|16941.3261135|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|82.3999501429|348.866525791|348.83806341|0.0284609583905|0.00855353375664|[2, 2, 2, 2, 2]|5|Uniform|43058.6738865|16941.3261135|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|82.2670778009|347.349838137|347.320946245|0.02889046981|0.00839168479433|[2, 2, 2, 2, 2]|5|Uniform|43058.6738865|16941.3261135|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|56.919670619|351.50148665|351.450108558|0.0513769536628|0.0151028708206|[6, 6, 6, 6, 6]|10|Uniform|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|56.5206709199|346.825394816|346.774046307|0.0513476558262|0.0149893774069|[6, 6, 6, 6, 6]|10|Uniform|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|56.7463830871|340.518646339|340.466946257|0.0516989449388|0.0149009151501|[6, 6, 6, 6, 6]|10|Uniform|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|56.4829530246|342.578154711|342.526826113|0.0513271758682|0.0150795463705|[6, 6, 6, 6, 6]|10|Uniform|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|56.7653885666|345.47057577|345.418882229|0.0516915494227|0.0149768618867|[6, 6, 6, 6, 6]|10|Uniform|57411.565182|2588.43481798|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|60.0840291964|347.094297938|347.018922109|0.0753744073445|0.0214730077423|[9, 9, 9, 9, 9]|15|Uniform|55361.1521398|4638.84786019|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|59.9696487294|341.520654803|341.445524165|0.0751292160712|0.0216706967331|[9, 9, 9, 9, 9]|15|Uniform|55361.1521398|4638.84786019|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|59.8955245549|345.178572048|345.103692575|0.0748780514696|0.0220643681241|[9, 9, 9, 9, 9]|15|Uniform|55361.1521398|4638.84786019|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|59.917339677|345.291305126|345.216637279|0.0746664247126|0.0211743409163|[9, 9, 9, 9, 9]|15|Uniform|55361.1521398|4638.84786019|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|59.8639904077|346.110673414|346.036061603|0.0746103891288|0.0215640300303|[9, 9, 9, 9, 9]|15|Uniform|55361.1521398|4638.84786019|39.8288066012|[0.0, 2.8449147572285716, 5.6898295144571431, 8.5347442716857138, 11.379659028914286, 14.224573786142859, 17.069488543371431, 19.914403300600004, 22.759318057828576, 25.604232815057149, 28.449147572285721, 31.294062329514293, 34.138977086742862, 36.983891843971435, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|54.0509210247|346.227132431|346.124906453|0.102224840375|0.0310659020906|[13, 13, 13, 13, 13]|20|Uniform|58922.3958447|1077.60415529|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|54.475827225|344.854996966|344.751324872|0.103670672281|0.0315417779493|[13, 13, 13, 13, 13]|20|Uniform|58922.3958447|1077.60415529|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|54.3599489182|344.955483281|344.853647277|0.101834582398|0.0314308445668|[13, 13, 13, 13, 13]|20|Uniform|58922.3958447|1077.60415529|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|54.330230849|350.115656599|350.012851492|0.102802831854|0.0315255645546|[13, 13, 13, 13, 13]|20|Uniform|58922.3958447|1077.60415529|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|60000|54.3795644816|347.790239738|347.68674912|0.103489196626|0.031538080133|[13, 13, 13, 13, 13]|20|Uniform|58922.3958447|1077.60415529|39.8288066012|[0.0, 2.0962529790105262, 4.1925059580210524, 6.2887589370315791, 8.3850119160421048, 10.481264895052631, 12.577517874063156, 14.673770853073682, 16.77002383208421, 18.866276811094735, 20.962529790105261, 23.058782769115787, 25.155035748126313, 27.251288727136838, 29.347541706147364, 31.44379468515789, 33.540047664168419, 35.636300643178949, 37.732553622189478, 39.828806601200007]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|176.75074583|348.258392325|348.246228051|0.0121628513443|0.00215267681051|[0, 0, 0, 0, 0]|2|Uniform|0.0|80000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|176.68981366|347.620687998|347.608495848|0.0121904424741|0.00217628566315|[0, 0, 0, 0, 0]|2|Uniform|0.0|80000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|176.857741885|339.005441994|338.993223676|0.0122171802795|0.00221212569159|[0, 0, 0, 0, 0]|2|Uniform|0.0|80000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|177.183651508|347.507639187|347.495449597|0.0121884513646|0.00216377008474|[0, 0, 0, 0, 0]|2|Uniform|0.0|80000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|176.746983756|345.346729442|345.334458786|0.0122692336445|0.00223601900507|[0, 0, 0, 0, 0]|2|Uniform|0.0|80000.0|39.8288066012|[0.0, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|46.5642376145|348.688718045|348.659712944|0.0290031098411|0.00927232531831|[3, 3, 3, 3, 3]|5|Uniform|64588.0108298|15411.9891702|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|46.548194601|343.784291433|343.755145247|0.029144763248|0.00925326748984|[3, 3, 3, 3, 3]|5|Uniform|64588.0108298|15411.9891702|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|46.5611784243|345.605702318|345.576095901|0.0296049945755|0.00925241410732|[3, 3, 3, 3, 3]|5|Uniform|64588.0108298|15411.9891702|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|46.5686302108|344.84570217|344.816582722|0.0291183099034|0.00924046745058|[3, 3, 3, 3, 3]|5|Uniform|64588.0108298|15411.9891702|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|46.5553238518|346.818993959|346.789959845|0.0290326920804|0.00912868074374|[3, 3, 3, 3, 3]|5|Uniform|64588.0108298|15411.9891702|39.8288066012|[0.0, 9.9572016503, 19.9144033006, 29.8716049509, 39.8288066012]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|33.0305322185|341.420751315|341.366657346|0.0540925462847|0.0179706413182|[8, 8, 8, 8, 8]|10|Uniform|76548.753576|3451.24642397|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|33.1028143093|343.476331507|343.421789822|0.0545402621501|0.0182476903428|[8, 8, 8, 8, 8]|10|Uniform|76548.753576|3451.24642397|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|33.0339085684|345.771978395|345.716145616|0.0558316406095|0.0187332373462|[8, 8, 8, 8, 8]|10|Uniform|76548.753576|3451.24642397|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|33.1787629825|349.021984724|348.967329546|0.0546534711029|0.0182380192564|[8, 8, 8, 8, 8]|10|Uniform|76548.753576|3451.24642397|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
5|80000|33.0674437008|340.938385316|340.884058387|0.0543255064986|0.018265894847|[8, 8, 8, 8, 8]|10|Uniform|76548.753576|3451.24642397|39.8288066012|[0.0, 4.4254229556888891, 8.8508459113777782, 13.276268867066667, 17.701691822755556, 22.127114778444444, 26.552537734133331, 30.977960689822218, 35.403383645511106, 39.828806601199993]|[432.4375, 432.4375, 432.4375, 432.4375, 432.4375]
